subject,block,event_name,target_presence,awareness,tilt
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Absent/Seen,Absent,Seen,
16,experimental,Present/Seen/Left,Present,Seen,Left
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Present/Seen/Right,Present,Seen,Right
16,experimental,Absent/Unseen,Absent,Unseen,
16,experimental,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Unseen/Left,Present,Unseen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Seen,Absent,Seen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Unseen/Right,Present,Unseen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Unseen/Left,Present,Unseen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Present/Seen/Right,Present,Seen,Right
16,localizer,Present/Seen/Left,Present,Seen,Left
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Absent/Unseen,Absent,Unseen,
16,localizer,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Left,Present,Unseen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Absent/Seen,Absent,Seen,
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Present/Seen/Left,Present,Seen,Left
18,experimental,Absent/Unseen,Absent,Unseen,
18,experimental,Present/Seen/Right,Present,Seen,Right
18,experimental,Present/Unseen/Right,Present,Unseen,Right
18,experimental,Absent/Seen,Absent,Seen,
